image,ALB,BET,DOL,LAG,NoF,OTHER,SHARK,YFT
img_02083.jpg,0.00922821,0.00378237,0.00759521,0.00409516,0.961866,0.00810122,0.00479313,0.001
img_02096.jpg,0.994831,0.001,0.001,0.00110177,0.001,0.001,0.00203039,0.001
img_02119.jpg,0.652999,0.0655659,0.0536098,0.0196679,0.036829,0.144999,0.0145932,0.0117358
img_02124.jpg,0.082759,0.0115999,0.0148546,0.0387346,0.0093598,0.774294,0.0489381,0.0194599
img_02135.jpg,0.101598,0.0192619,0.0585139,0.110719,0.637292,0.0336954,0.0324294,0.00648961
img_02146.jpg,0.980986,0.00268523,0.001,0.00105623,0.00986652,0.00305513,0.00125966,0.001
img_02159.jpg,0.800914,0.0155091,0.012416,0.0242685,0.0404587,0.0294373,0.0187256,0.0582711
img_02172.jpg,0.60854,0.0178464,0.0169991,0.0118311,0.0309662,0.0850623,0.0157491,0.213006
img_02180.jpg,0.462271,0.0245044,0.0129188,0.0377488,0.00877524,0.170735,0.231943,0.0511038
img_02188.jpg,0.560588,0.0269095,0.012579,0.0112018,0.00315149,0.0393071,0.167169,0.179094
img_02194.jpg,0.868927,0.00231467,0.00719898,0.0123371,0.0772694,0.0102744,0.00376589,0.0179128
img_02209.jpg,0.199225,0.0181602,0.012468,0.0381979,0.0178819,0.577029,0.115597,0.0214411
img_02216.jpg,0.0909804,0.304063,0.0110684,0.0108014,0.0849736,0.0142924,0.0104763,0.473345
img_02231.jpg,0.796299,0.0258169,0.00725718,0.0146523,0.0154371,0.122625,0.017561,0.001
img_02235.jpg,0.222717,0.171026,0.0248128,0.0458103,0.00841098,0.108315,0.19259,0.226317
img_02252.jpg,0.976475,0.0039362,0.00144414,0.00112201,0.001,0.00133833,0.00337689,0.0120235
img_02268.jpg,0.826343,0.00967502,0.018617,0.00303162,0.0213378,0.0413743,0.00594362,0.0736773
img_02270.jpg,0.662527,0.023614,0.0198197,0.00692859,0.0480666,0.0620322,0.0113286,0.165683
img_02281.jpg,0.899605,0.0320695,0.0108491,0.0298962,0.00332755,0.00804131,0.0138531,0.00235855
img_02282.jpg,0.001,0.00816031,0.025744,0.00245766,0.00146288,0.165406,0.0121274,0.784613
img_02285.jpg,0.969894,0.001,0.00269773,0.00246228,0.0124165,0.001,0.0107645,0.001
img_02291.jpg,0.96452,0.00722798,0.00178924,0.00692016,0.0111315,0.00182476,0.00633684,0.001
img_02299.jpg,0.304042,0.0218561,0.00616691,0.0244476,0.0078957,0.616914,0.014146,0.00453187
img_02305.jpg,0.206608,0.133023,0.0250558,0.0401962,0.0110917,0.108093,0.257908,0.218024
img_02307.jpg,0.131397,0.0797065,0.0109077,0.0221674,0.00454104,0.0896023,0.419475,0.242202
img_02309.jpg,0.984702,0.001,0.00486686,0.00192107,0.00460768,0.00188205,0.00145117,0.001
img_02318.jpg,0.00938715,0.00583856,0.0101667,0.00219641,0.001,0.00658875,0.00136729,0.963537
img_02347.jpg,0.160439,0.0280595,0.0159933,0.0139505,0.731809,0.0162649,0.0325383,0.001
img_02356.jpg,0.001,0.0138463,0.139883,0.001,0.00136005,0.001,0.00735252,0.836764
img_02367.jpg,0.907913,0.0223848,0.00726936,0.00614047,0.005949,0.0361927,0.00643744,0.00771355
img_02372.jpg,0.001,0.00151965,0.0709388,0.0306053,0.891317,0.00152953,0.00310025,0.001
img_02379.jpg,0.79077,0.00710966,0.0317043,0.001,0.001,0.001,0.001,0.169516
img_02384.jpg,0.400858,0.0357438,0.0198519,0.0245596,0.0181428,0.196597,0.104196,0.200051
img_02398.jpg,0.0647631,0.0116829,0.00265488,0.00869609,0.00199991,0.907045,0.00267668,0.001
img_02400.jpg,0.76869,0.0179182,0.0376441,0.0138537,0.00944534,0.134991,0.0125195,0.00493888
img_02406.jpg,0.33701,0.0156579,0.00527129,0.0757247,0.00878389,0.542225,0.0136116,0.00171592
img_02412.jpg,0.915968,0.00227425,0.0103869,0.00333218,0.00210928,0.00304884,0.0070752,0.0558051
img_02416.jpg,0.00210484,0.222317,0.10438,0.0440365,0.328473,0.0886304,0.0746157,0.135443
img_02422.jpg,0.374003,0.0513483,0.0114695,0.0102575,0.00265251,0.0352101,0.293186,0.221873
img_02479.jpg,0.001,0.001,0.001,0.001,0.999,0.001,0.001,0.001
img_02486.jpg,0.314027,0.100164,0.0194711,0.010874,0.0308233,0.487583,0.0175331,0.0195237
img_02487.jpg,0.483033,0.0368628,0.0517313,0.0184126,0.0302025,0.0269719,0.110479,0.242307
img_02507.jpg,0.102116,0.0257281,0.329355,0.0467385,0.389452,0.0564961,0.0346581,0.0154564
img_02522.jpg,0.449325,0.325759,0.0297104,0.114398,0.00699365,0.0479697,0.0138373,0.0120076
img_02540.jpg,0.268396,0.0363776,0.216388,0.0650262,0.234283,0.0948419,0.0622383,0.022449
img_02546.jpg,0.001,0.00523663,0.00665003,0.00979482,0.0480851,0.0153589,0.00994881,0.904883
img_02556.jpg,0.293472,0.0543371,0.00903124,0.0143206,0.00306955,0.07277,0.264566,0.288434
img_02560.jpg,0.0254541,0.0129735,0.0127803,0.00634135,0.872519,0.00218355,0.00628083,0.0614669
img_02563.jpg,0.001,0.011071,0.0333526,0.00195133,0.948432,0.00127244,0.001,0.00250416
img_02565.jpg,0.321974,0.0376884,0.0148188,0.0214185,0.0105887,0.115392,0.270122,0.207997
img_02573.jpg,0.0016287,0.213638,0.0981376,0.0468365,0.407763,0.0727114,0.066234,0.093051
img_02574.jpg,0.861645,0.0339014,0.00424968,0.0146956,0.00337511,0.0588314,0.0109091,0.0123928
img_02602.jpg,0.911574,0.0125383,0.00458654,0.0187477,0.00227958,0.036179,0.00797446,0.00612053
img_02607.jpg,0.612085,0.00500824,0.00612759,0.00510457,0.339711,0.00739023,0.00348838,0.0210851
img_02622.jpg,0.669918,0.0220254,0.00647645,0.0108535,0.00205957,0.0417091,0.148117,0.0988403
img_02625.jpg,0.0481104,0.0123986,0.0202568,0.0412916,0.00457737,0.788868,0.0503686,0.0341285
img_02636.jpg,0.429092,0.0780498,0.0733587,0.0209329,0.136958,0.0821783,0.0622411,0.117188
img_02638.jpg,0.937498,0.0102553,0.00460183,0.0256505,0.00164167,0.00797085,0.00674643,0.00563518
img_02641.jpg,0.777325,0.020811,0.0439932,0.0079223,0.0325634,0.0571395,0.0129248,0.0473212
img_02646.jpg,0.001,0.0101248,0.0504446,0.0105515,0.0308529,0.0220914,0.0092917,0.866434
img_02648.jpg,0.00175148,0.0173102,0.620906,0.0148234,0.10793,0.0271768,0.025983,0.18412
img_02651.jpg,0.940818,0.00121039,0.00322283,0.00647909,0.0278671,0.0124332,0.00378747,0.00418148
img_02656.jpg,0.673011,0.0803475,0.0530926,0.0769303,0.00958002,0.068139,0.0245137,0.0143862
img_02666.jpg,0.965314,0.00516161,0.00430094,0.00783609,0.00723976,0.00265114,0.00530712,0.00218963
img_02679.jpg,0.001,0.00515587,0.0112881,0.235305,0.686725,0.001,0.00222845,0.0587386
img_02687.jpg,0.0134089,0.00650657,0.0100532,0.0027806,0.00106286,0.0104059,0.00173928,0.954043
img_02699.jpg,0.614491,0.00348809,0.0168126,0.0161519,0.248642,0.00399497,0.0952226,0.00119621
img_02702.jpg,0.385585,0.110018,0.132838,0.0347107,0.188481,0.0157553,0.0281,0.104511
img_02703.jpg,0.001,0.0149776,0.186863,0.001,0.00208636,0.001,0.00480879,0.790013
img_02709.jpg,0.729607,0.0181502,0.0233076,0.0155028,0.0311677,0.0591272,0.0214749,0.101663
img_02726.jpg,0.0792732,0.0226374,0.0816095,0.034639,0.512339,0.16071,0.0570483,0.0517437
img_02733.jpg,0.456443,0.026297,0.01234,0.0565973,0.0129513,0.404151,0.0252699,0.00595101
img_02734.jpg,0.914084,0.0149479,0.00560323,0.0183277,0.0113239,0.0249524,0.0098252,0.001
img_02739.jpg,0.986617,0.001,0.00430486,0.00165875,0.00398834,0.00163315,0.00130757,0.001
img_02749.jpg,0.717701,0.00656638,0.0039345,0.036555,0.00403619,0.217077,0.0126384,0.00149103
img_02759.jpg,0.001,0.00256037,0.201423,0.0211782,0.280862,0.0138435,0.00521566,0.4749
img_02764.jpg,0.874771,0.00302462,0.00386458,0.0119617,0.0846451,0.00810918,0.00458876,0.00903482
img_02766.jpg,0.97288,0.00865359,0.00248561,0.00407232,0.00289819,0.00111877,0.00770069,0.001
img_02769.jpg,0.001,0.00300611,0.17207,0.0185914,0.17595,0.0188578,0.00561093,0.605889
img_02771.jpg,0.929094,0.00416992,0.00915228,0.00360252,0.00358926,0.0296678,0.0199887,0.001
img_02789.jpg,0.0561765,0.0035705,0.0117247,0.0123043,0.443458,0.00608329,0.463383,0.00329996
img_02799.jpg,0.979378,0.001,0.00558964,0.00443049,0.00591022,0.00170136,0.00198213,0.001
img_02808.jpg,0.83598,0.00786688,0.00772858,0.0234295,0.00643721,0.107813,0.00993379,0.001
img_02811.jpg,0.831657,0.00636713,0.00503954,0.0297501,0.00347039,0.108216,0.0129577,0.00254201
img_02830.jpg,0.243129,0.0454379,0.00973906,0.0181747,0.00282864,0.102049,0.319992,0.25865
img_02834.jpg,0.354147,0.0397597,0.0115966,0.0142902,0.00343145,0.0525774,0.245549,0.278649
img_02837.jpg,0.0525297,0.516582,0.0746398,0.152535,0.00602608,0.00616184,0.153603,0.0379217
img_02838.jpg,0.261063,0.103648,0.0389173,0.0117897,0.0690094,0.0575306,0.0229573,0.435084
img_02842.jpg,0.169288,0.0173919,0.015711,0.0516484,0.0145287,0.611319,0.0955527,0.0245602
img_02857.jpg,0.0652418,0.0958271,0.0314342,0.0152052,0.717989,0.0196418,0.0500941,0.0045669
img_02865.jpg,0.001,0.00101135,0.001,0.001,0.990159,0.00337119,0.001,0.00372166
img_02871.jpg,0.219739,0.0454279,0.010863,0.0188572,0.00348995,0.105107,0.348922,0.247595
img_02876.jpg,0.001,0.00193281,0.0322577,0.0237471,0.0292183,0.311761,0.00932859,0.590946
img_02889.jpg,0.766775,0.0161443,0.0249352,0.0145439,0.0287223,0.0572545,0.0216536,0.0699716
img_02890.jpg,0.139116,0.0155161,0.00460617,0.0397836,0.00574281,0.783951,0.0100881,0.00119693
img_02899.jpg,0.838998,0.00983941,0.00845561,0.0713625,0.0161049,0.0260403,0.0224725,0.00672646
img_02904.jpg,0.835782,0.00856328,0.0113985,0.00622978,0.0395771,0.0155874,0.00402881,0.0788335
img_02911.jpg,0.695212,0.10391,0.0361869,0.0794367,0.0093373,0.0460182,0.0202321,0.00966625
img_02916.jpg,0.134514,0.0730524,0.0168742,0.0157702,0.0100956,0.723786,0.00835472,0.0175531
img_02920.jpg,0.933557,0.0150218,0.00639118,0.00721259,0.00736837,0.0187203,0.0111196,0.001
img_02943.jpg,0.674128,0.00699956,0.00518326,0.0384743,0.00407881,0.25419,0.0144284,0.00251822
img_02949.jpg,0.757573,0.0143085,0.0361464,0.0224402,0.0482115,0.101569,0.0125556,0.00719553
img_02954.jpg,0.159175,0.247264,0.0131795,0.00535536,0.130279,0.0506524,0.0233751,0.370721
img_02956.jpg,0.201035,0.00360048,0.012222,0.00368476,0.0012423,0.00329165,0.00943177,0.765492
img_02964.jpg,0.001,0.00146636,0.00870318,0.001,0.001,0.001,0.001,0.989341
img_02974.jpg,0.907465,0.0201596,0.00543628,0.0108741,0.0268725,0.0078633,0.0188303,0.00249871
img_02977.jpg,0.00434574,0.0470055,0.00473407,0.00735283,0.923184,0.00242181,0.00928931,0.00166679
img_02993.jpg,0.001,0.00875641,0.296883,0.0440332,0.372241,0.0268239,0.00933934,0.241096
img_03014.jpg,0.001,0.00129949,0.00300863,0.00402339,0.968964,0.0148215,0.00338282,0.00448623
img_03043.jpg,0.001,0.00984001,0.174083,0.0200233,0.137507,0.0653812,0.00891537,0.583629
img_03055.jpg,0.860162,0.0254387,0.0129841,0.0198254,0.00665365,0.0531479,0.0188281,0.00296002
img_03064.jpg,0.633943,0.021296,0.0158387,0.0148747,0.00851858,0.0649321,0.155469,0.0851283
img_03069.jpg,0.377914,0.0496461,0.0108217,0.0105904,0.00136051,0.0992809,0.194394,0.255992
img_03074.jpg,0.802863,0.0641941,0.0144753,0.00669444,0.0378621,0.0367125,0.0175024,0.0196964
img_03078.jpg,0.891894,0.0336076,0.00609961,0.0155237,0.00629815,0.0384146,0.00792897,0.001
img_03080.jpg,0.993186,0.00104814,0.00189745,0.001,0.001,0.001,0.001,0.00297135
img_03082.jpg,0.779943,0.0923984,0.0127503,0.0117192,0.00559852,0.048413,0.0333169,0.0158606
img_03087.jpg,0.561796,0.0380815,0.0190254,0.0188361,0.183925,0.121457,0.0132953,0.0435829
img_03116.jpg,0.001,0.00263041,0.00294918,0.00500473,0.921817,0.0364032,0.0047865,0.0264062
img_03128.jpg,0.688065,0.0170926,0.00775888,0.00803828,0.00254615,0.0471663,0.115759,0.113574
img_03135.jpg,0.306521,0.050121,0.00942841,0.0140892,0.00340148,0.0706925,0.255843,0.289903
img_03140.jpg,0.924874,0.0101423,0.00564449,0.0185617,0.00247191,0.021892,0.00793496,0.00847848
img_03166.jpg,0.433263,0.127743,0.0260347,0.0317164,0.0362254,0.00711283,0.31961,0.0182936
img_03169.jpg,0.001,0.0331819,0.105344,0.00471886,0.00309882,0.002286,0.00626975,0.8451
img_03181.jpg,0.434249,0.0173229,0.00688234,0.0156173,0.00775872,0.502277,0.0150862,0.001
img_03195.jpg,0.753322,0.0177171,0.0224961,0.012118,0.0101571,0.0585127,0.0542105,0.0714663
img_03199.jpg,0.429962,0.0246727,0.0109308,0.00934194,0.00251245,0.0759421,0.175675,0.270962
img_03210.jpg,0.001,0.00245409,0.0139424,0.001,0.001,0.001,0.001,0.982673
img_03220.jpg,0.658153,0.130282,0.0144144,0.0102701,0.0611389,0.0925307,0.0316101,0.00160095
img_03222.jpg,0.668562,0.0606622,0.0149959,0.0136598,0.00624161,0.195513,0.0177045,0.0226616
img_03223.jpg,0.233999,0.218489,0.0422751,0.17874,0.00455932,0.0154444,0.117863,0.188631
img_03228.jpg,0.912326,0.0180613,0.00630215,0.0177723,0.00120771,0.0296536,0.013006,0.0016711
img_03229.jpg,0.400056,0.0328234,0.0116719,0.0103247,0.00231984,0.0695318,0.286935,0.186338
img_03231.jpg,0.551128,0.0887365,0.0212513,0.0140377,0.00824267,0.269963,0.0205666,0.0260748
img_03238.jpg,0.439274,0.0445143,0.0136222,0.0104148,0.00274335,0.0442571,0.248762,0.196412
img_03239.jpg,0.001,0.0167423,0.001,0.001,0.001,0.001,0.982553,0.001
img_03252.jpg,0.973975,0.00549982,0.00183882,0.00513339,0.00714009,0.00141783,0.0048096,0.001
img_03254.jpg,0.0895107,0.012261,0.0141504,0.0446911,0.0096093,0.749016,0.0586013,0.0221606
img_03260.jpg,0.674732,0.0119022,0.0150058,0.022802,0.0127376,0.20721,0.0248879,0.0307231
img_03261.jpg,0.490929,0.0535455,0.0378087,0.00595901,0.0487173,0.144363,0.0190963,0.19958
img_03270.jpg,0.001,0.0426416,0.132696,0.001,0.00214004,0.001,0.0144903,0.807347
img_03283.jpg,0.870932,0.0129756,0.0080319,0.0695897,0.00182536,0.0207051,0.0106473,0.00529332
img_03290.jpg,0.463059,0.0237171,0.0092175,0.00765209,0.0018918,0.0283238,0.199583,0.266556
img_03297.jpg,0.762466,0.0253276,0.0284169,0.0157923,0.037502,0.0979239,0.0143405,0.0182308
img_03310.jpg,0.433695,0.18073,0.0400004,0.0175281,0.096381,0.137023,0.0491392,0.0455034
img_03312.jpg,0.75967,0.0141356,0.00739853,0.0194187,0.00474046,0.158013,0.0152931,0.0213307
img_03324.jpg,0.001,0.0330821,0.224735,0.00484952,0.00392297,0.0231336,0.00729339,0.702556
img_03333.jpg,0.160066,0.0233773,0.0336613,0.0507157,0.0228525,0.618187,0.0582452,0.0328954
img_03342.jpg,0.308442,0.018776,0.0101051,0.0124725,0.00348706,0.102926,0.25394,0.289852
img_03346.jpg,0.898635,0.0101784,0.0105883,0.00773146,0.00442916,0.0540011,0.0129205,0.00151621
img_03355.jpg,0.19339,0.0518919,0.0136288,0.0146008,0.0050094,0.0420214,0.347515,0.331943
img_03361.jpg,0.0535906,0.926707,0.00464144,0.0023387,0.00188822,0.00552683,0.00428948,0.00101763
img_03370.jpg,0.683264,0.0170877,0.0114002,0.0102056,0.00567791,0.0539638,0.123781,0.0946198
img_03399.jpg,0.817476,0.033032,0.00584231,0.0127315,0.00605339,0.117704,0.0062013,0.001
img_03410.jpg,0.8726,0.0100533,0.00801139,0.00534837,0.0351265,0.00784285,0.0165221,0.0444958
img_03422.jpg,0.848906,0.00775166,0.00769391,0.0225502,0.00668825,0.0960819,0.00960038,0.001
img_03426.jpg,0.428144,0.0208349,0.0793743,0.0367227,0.0485381,0.0517594,0.0327056,0.301921
img_03439.jpg,0.739327,0.00706923,0.00401078,0.0353359,0.00423022,0.194941,0.0135701,0.00151667
img_03440.jpg,0.001,0.00576034,0.132104,0.0017929,0.001,0.00394378,0.001,0.85458
img_03444.jpg,0.779586,0.0832248,0.0153375,0.0170314,0.00474955,0.0117766,0.0580912,0.0302034
img_03445.jpg,0.736885,0.00677918,0.00699617,0.0132882,0.140602,0.0186653,0.0528723,0.0239123
img_03446.jpg,0.001,0.0412959,0.0549411,0.00192038,0.001,0.0014577,0.00185687,0.897782
img_03452.jpg,0.235083,0.671156,0.0258186,0.00597474,0.00474788,0.0233908,0.0225104,0.0113185
img_03454.jpg,0.994354,0.001,0.001,0.001,0.0037376,0.001,0.0010609,0.001
img_03456.jpg,0.001,0.001,0.00261452,0.00361851,0.975975,0.00983203,0.00363232,0.00340986
img_03457.jpg,0.598507,0.0234768,0.026406,0.0269919,0.0311036,0.179022,0.020305,0.0941879
img_03471.jpg,0.812725,0.0376377,0.0093882,0.0133606,0.00269272,0.0348289,0.0521931,0.0371733
img_03475.jpg,0.348953,0.172171,0.068782,0.0824887,0.19003,0.013715,0.0406768,0.0831849
img_03488.jpg,0.501196,0.21066,0.0245691,0.0331567,0.0153169,0.171753,0.0312973,0.0120507
img_03490.jpg,0.00145403,0.256561,0.107457,0.0446193,0.322177,0.0660753,0.073356,0.1283
img_03502.jpg,0.668252,0.027677,0.0101737,0.0116762,0.0038738,0.0403849,0.132818,0.105144
img_03504.jpg,0.576212,0.01252,0.00424721,0.0217224,0.00596029,0.3648,0.0135996,0.001
img_03520.jpg,0.724308,0.0141918,0.018057,0.00861497,0.0597757,0.0344547,0.00978488,0.130813
img_03527.jpg,0.001,0.0152655,0.0687828,0.00139052,0.001,0.001,0.00247496,0.910552
img_03547.jpg,0.79647,0.0176261,0.00893983,0.00680846,0.00207701,0.123384,0.00612165,0.0385731
img_03548.jpg,0.466546,0.0322496,0.00733268,0.0131883,0.00270493,0.134987,0.161769,0.181222
img_03554.jpg,0.976133,0.00106179,0.00638645,0.00508938,0.00730799,0.00179093,0.00219083,0.001
img_03563.jpg,0.0491646,0.412805,0.134278,0.0126146,0.00540393,0.020016,0.146706,0.219012
img_03581.jpg,0.748379,0.00695718,0.00413531,0.0365243,0.00429069,0.184541,0.0136072,0.00156502
img_03584.jpg,0.001,0.001,0.0352074,0.001,0.001,0.001,0.001,0.964255
img_03587.jpg,0.379614,0.0294026,0.00772236,0.00713177,0.0022818,0.0377451,0.206125,0.329977
img_03588.jpg,0.191662,0.0179867,0.0233507,0.0488062,0.00557283,0.604911,0.0795743,0.0281356
img_03602.jpg,0.167583,0.0169128,0.0153722,0.0534538,0.0135287,0.621203,0.0885097,0.0234373
img_03627.jpg,0.971087,0.00612038,0.00175823,0.00592907,0.00824593,0.00138174,0.00531411,0.001
img_03628.jpg,0.738422,0.0057285,0.0592666,0.001,0.001,0.001,0.001,0.194944
img_03652.jpg,0.858969,0.0025245,0.00609614,0.0131196,0.0945063,0.00865821,0.00408505,0.012041
img_03670.jpg,0.992755,0.001,0.001,0.001,0.00462101,0.001,0.00153159,0.001
img_03674.jpg,0.188917,0.00823717,0.0100957,0.00840265,0.697802,0.00188738,0.00160254,0.0830557
img_03677.jpg,0.894589,0.00682945,0.0136992,0.00659362,0.00408765,0.0598329,0.0112319,0.00313658
img_03711.jpg,0.702679,0.0300308,0.0445402,0.00627718,0.0208676,0.0468485,0.0113532,0.137404
img_03715.jpg,0.810482,0.0684404,0.0164434,0.0266701,0.00587655,0.0562419,0.0127534,0.00309273
img_03718.jpg,0.769247,0.00572278,0.00342244,0.0222221,0.0029323,0.186536,0.00864151,0.00127573
img_03726.jpg,0.188544,0.134358,0.027447,0.0409124,0.0111929,0.110599,0.249233,0.237713
img_03739.jpg,0.001,0.0161728,0.123564,0.00367641,0.0457009,0.0372663,0.011986,0.760733
img_03749.jpg,0.0737026,0.0472144,0.0119582,0.035074,0.00782393,0.0743844,0.549854,0.199988
img_03750.jpg,0.305072,0.0243085,0.0109246,0.0138619,0.00470235,0.0812144,0.277499,0.282417
img_03760.jpg,0.0863742,0.0569338,0.0113777,0.0367955,0.0091578,0.135806,0.515853,0.147702
img_03764.jpg,0.0297688,0.553043,0.0594556,0.0194349,0.0607429,0.141091,0.053517,0.0829468
img_03776.jpg,0.0205864,0.0184798,0.00696269,0.00524265,0.449575,0.0116696,0.0102133,0.477271
img_03801.jpg,0.745661,0.0440599,0.0129697,0.00900339,0.00529821,0.0289897,0.0150509,0.138967
img_03805.jpg,0.799699,0.0352677,0.0294003,0.0215988,0.0122978,0.0749173,0.0213402,0.00547872
img_03809.jpg,0.0861955,0.809615,0.0392154,0.00267758,0.00240944,0.001,0.00306453,0.0564677
img_03825.jpg,0.898496,0.0235479,0.00964332,0.0150847,0.0118009,0.0260849,0.0148175,0.001
img_03831.jpg,0.001,0.00504739,0.106305,0.00124386,0.001,0.0021586,0.001,0.884023
img_03837.jpg,0.885706,0.0181829,0.00341579,0.0205279,0.001,0.0609297,0.00609266,0.00461956
img_03847.jpg,0.227702,0.0113135,0.111513,0.0678744,0.0470418,0.438089,0.0508476,0.0456186
img_03853.jpg,0.994021,0.001,0.001,0.001,0.00312729,0.001,0.00143796,0.001
img_03866.jpg,0.940904,0.00240559,0.00372313,0.0105272,0.00701903,0.0300866,0.0047302,0.001
img_03867.jpg,0.0215712,0.0591986,0.016509,0.00909786,0.787963,0.0356921,0.0130009,0.0569671
img_03869.jpg,0.993197,0.0011231,0.001,0.001,0.00295263,0.001,0.00110395,0.001
img_03871.jpg,0.00112225,0.00294131,0.0153089,0.0113605,0.0128183,0.382742,0.0280728,0.545634
img_03886.jpg,0.966918,0.00562155,0.00147926,0.00159401,0.001,0.00565794,0.0169312,0.00120543
img_03891.jpg,0.845676,0.0637703,0.0101412,0.0169395,0.0116272,0.0425234,0.00903531,0.001
img_03892.jpg,0.369651,0.0458569,0.0133102,0.0123502,0.00263884,0.0479097,0.294047,0.214236
img_03896.jpg,0.987259,0.00254571,0.00123576,0.0011481,0.00500711,0.001,0.00270743,0.001
img_03923.jpg,0.620385,0.0225917,0.081638,0.0980971,0.0525152,0.0247015,0.0334825,0.0665889
img_03924.jpg,0.001,0.00494474,0.0074646,0.0039355,0.94872,0.0123715,0.00763247,0.0149269
img_03928.jpg,0.180356,0.0629339,0.0113265,0.0132868,0.00208147,0.0405764,0.340267,0.349171
img_03929.jpg,0.210043,0.167009,0.0260778,0.0471584,0.00891161,0.121842,0.195053,0.223905
img_03931.jpg,0.395395,0.0995573,0.0655712,0.0573788,0.151247,0.00864047,0.202291,0.0199187
img_03935.jpg,0.216063,0.00711414,0.0139473,0.00730714,0.327592,0.00473698,0.422206,0.00103255
img_03941.jpg,0.747284,0.00567211,0.00348975,0.0229308,0.00285147,0.207585,0.0087977,0.00138872
img_03942.jpg,0.36819,0.371172,0.0818489,0.022841,0.0054385,0.0890924,0.010465,0.0509519
img_03943.jpg,0.998817,0.001,0.001,0.001,0.001,0.001,0.001,0.001
img_03945.jpg,0.0825678,0.0119423,0.0151728,0.037478,0.00918478,0.775579,0.0487905,0.019285
img_03946.jpg,0.181795,0.139664,0.0307879,0.0396461,0.00916799,0.280866,0.145016,0.173057
img_03952.jpg,0.746335,0.0261668,0.0132632,0.00560269,0.0259569,0.0567735,0.00846208,0.117439
img_03967.jpg,0.895054,0.0160158,0.00438563,0.0206832,0.00254873,0.0473219,0.00794453,0.00604635
img_03974.jpg,0.963221,0.00169223,0.001,0.00296732,0.0267733,0.00140167,0.00285828,0.001
img_03992.jpg,0.100335,0.130527,0.0544687,0.0267557,0.574069,0.0143582,0.0338946,0.065591
img_03995.jpg,0.001,0.001,0.0119921,0.001,0.001,0.001,0.001,0.98789
img_03996.jpg,0.802094,0.0204545,0.0231846,0.00352272,0.0226754,0.0411828,0.014003,0.0728829
img_04001.jpg,0.869018,0.0181218,0.0137975,0.020844,0.0128281,0.033589,0.0309487,0.001
img_04002.jpg,0.336143,0.0150337,0.0533837,0.0722447,0.0263122,0.363151,0.0947505,0.0389817
img_04003.jpg,0.833298,0.00636477,0.00512914,0.032009,0.00345594,0.102987,0.0139421,0.0028145
img_04004.jpg,0.685439,0.0220532,0.0287935,0.0259787,0.0295088,0.128714,0.0158218,0.0636904
img_04013.jpg,0.182159,0.17402,0.0242563,0.0407366,0.00768273,0.0777627,0.261009,0.232373
img_04015.jpg,0.807242,0.013765,0.00753225,0.0139801,0.0172984,0.124448,0.0144326,0.00130077
img_04024.jpg,0.501897,0.0378816,0.00856035,0.0113146,0.00322581,0.0726597,0.200282,0.164178
img_04036.jpg,0.258812,0.0455177,0.0135905,0.0135834,0.00472714,0.0444546,0.300659,0.318656
img_04037.jpg,0.608385,0.0225041,0.0181823,0.0196508,0.010785,0.0825872,0.149425,0.0884811
img_04044.jpg,0.766561,0.0104726,0.0118289,0.00198932,0.0212841,0.0224156,0.00431327,0.161135
img_04061.jpg,0.642326,0.0207817,0.0185008,0.0173564,0.00702736,0.094186,0.12596,0.0738624
img_04069.jpg,0.146271,0.0154182,0.00540036,0.0437905,0.00681123,0.769944,0.0111605,0.0012041
img_04073.jpg,0.00656021,0.0980815,0.0184839,0.0339358,0.00696059,0.0881437,0.272483,0.475351
img_04076.jpg,0.596121,0.0683397,0.0197554,0.042568,0.0697421,0.175141,0.024257,0.00407611
img_04101.jpg,0.848704,0.02595,0.00511874,0.0108062,0.00542171,0.0978681,0.00535951,0.001
img_04115.jpg,0.48402,0.0247848,0.0107146,0.00887196,0.00246291,0.065198,0.172582,0.231365
img_04118.jpg,0.561806,0.0166271,0.00772508,0.0102358,0.00549164,0.379462,0.0178804,0.001
img_04126.jpg,0.141744,0.0306708,0.0145294,0.0133976,0.7506,0.0153756,0.0326411,0.00104144
img_04127.jpg,0.118778,0.0540691,0.0113754,0.0136329,0.0025306,0.0451874,0.336397,0.418029
img_04128.jpg,0.205907,0.698087,0.0204924,0.00329103,0.0109034,0.00650588,0.0104858,0.0443277
img_04129.jpg,0.946595,0.00792973,0.00621457,0.0108512,0.00379596,0.0129732,0.00901601,0.00262448
img_04130.jpg,0.736289,0.00352086,0.0108365,0.0165504,0.132558,0.0086507,0.00623291,0.0853617
img_04136.jpg,0.467167,0.0720555,0.0608822,0.0221281,0.0454529,0.105619,0.0449864,0.181709
img_04138.jpg,0.00835176,0.00606146,0.0198703,0.00890116,0.944485,0.00437961,0.00628708,0.0016637
img_04145.jpg,0.583684,0.0185906,0.0192923,0.0162273,0.00594988,0.0784679,0.130352,0.147436
img_04156.jpg,0.0688126,0.0122353,0.00421923,0.00413918,0.00282587,0.897563,0.00360328,0.00660115
img_04181.jpg,0.826155,0.064294,0.00682993,0.0154604,0.00637478,0.046883,0.0169486,0.0170545
img_04183.jpg,0.870494,0.00938164,0.00287002,0.00566683,0.00865229,0.00145854,0.0244485,0.0770285
img_04204.jpg,0.251912,0.001,0.00392457,0.001,0.001,0.00107087,0.001,0.74176
