image,ALB,BET,DOL,LAG,NoF,OTHER,SHARK,YFT
img_02356.jpg,0.01,0.0263619,0.01,0.01,0.01,0.01,0.01,0.962698
img_02367.jpg,0.824326,0.0582043,0.030975,0.011775,0.0310618,0.0254133,0.0125884,0.01
img_02372.jpg,0.01,0.0219573,0.175442,0.0268954,0.697859,0.034612,0.0128581,0.0264903
img_02379.jpg,0.713582,0.0108254,0.01,0.01,0.01,0.01,0.01,0.273294
img_02384.jpg,0.420127,0.0639791,0.0411728,0.0396574,0.0270561,0.147435,0.122036,0.138537
img_02398.jpg,0.0947979,0.01,0.0435293,0.0254353,0.01,0.804869,0.0131872,0.01
img_02400.jpg,0.85608,0.015387,0.0347126,0.0166241,0.01,0.0665322,0.01,0.01
img_02406.jpg,0.145511,0.01,0.0319224,0.531162,0.0226685,0.247128,0.0105638,0.01
img_02412.jpg,0.299756,0.01,0.0101997,0.0221297,0.01,0.01,0.01,0.6527
img_02416.jpg,0.01,0.816112,0.0445237,0.0350225,0.0333957,0.03163,0.022662,0.0161969
img_02422.jpg,0.313944,0.0295122,0.01,0.0104879,0.01,0.220737,0.17588,0.23769
img_02479.jpg,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01
img_02486.jpg,0.454672,0.0898761,0.0518539,0.01,0.01,0.374387,0.0170025,0.01
img_02487.jpg,0.634087,0.01,0.01,0.088031,0.0449649,0.0406889,0.0126934,0.174891
img_02507.jpg,0.0426737,0.029605,0.546079,0.0394248,0.289191,0.0209421,0.0137082,0.0183759
img_02522.jpg,0.281486,0.513223,0.0290803,0.0473968,0.0147471,0.0483858,0.0171763,0.0485042
img_02540.jpg,0.385549,0.0465113,0.23668,0.04342,0.151571,0.0978154,0.0214053,0.017048
img_02546.jpg,0.01,0.155406,0.01,0.0286875,0.191138,0.01,0.01,0.609155
img_02556.jpg,0.204864,0.0518269,0.01,0.0185019,0.01,0.0970601,0.104311,0.510797
img_02560.jpg,0.01,0.01,0.01,0.01,0.988329,0.01,0.01,0.01
img_02563.jpg,0.01,0.01,0.0194907,0.01,0.979466,0.01,0.01,0.01
img_02565.jpg,0.128442,0.0141924,0.0253878,0.0139919,0.01,0.265252,0.171472,0.37463
img_02573.jpg,0.01,0.708824,0.0389883,0.0612475,0.0600293,0.0598021,0.0373329,0.0322994
img_02574.jpg,0.66076,0.0939195,0.0163104,0.0357351,0.0304774,0.0460303,0.0258045,0.0909626
img_02602.jpg,0.839258,0.0746748,0.0191051,0.0213322,0.01,0.0243085,0.0102853,0.01
img_02607.jpg,0.598257,0.01,0.0196364,0.01,0.239586,0.01,0.01,0.119502
img_02622.jpg,0.387139,0.0139512,0.0202542,0.01,0.01,0.15946,0.104272,0.303627
img_02625.jpg,0.0971145,0.01,0.0323657,0.0112374,0.01,0.427682,0.167883,0.25296
img_02636.jpg,0.0240212,0.0359957,0.0390611,0.01,0.619423,0.030759,0.0747068,0.173651
img_02638.jpg,0.765006,0.0394162,0.0256321,0.0819042,0.0272063,0.0346831,0.0176081,0.01
img_02641.jpg,0.931174,0.0109941,0.0198886,0.01,0.01,0.01,0.01,0.0105385
img_02646.jpg,0.01,0.0103506,0.0139203,0.01,0.01,0.01,0.01,0.950667
img_02648.jpg,0.01,0.0118663,0.782593,0.01,0.01,0.0195808,0.01,0.170594
img_02651.jpg,0.915068,0.0120166,0.01,0.01,0.0155622,0.01,0.0133518,0.0252897
img_02656.jpg,0.660642,0.105427,0.0178459,0.0671389,0.0114685,0.0664317,0.0570674,0.0139788
img_02666.jpg,0.938614,0.01,0.01,0.01,0.0306458,0.01,0.01,0.0100476
img_02679.jpg,0.0131672,0.01,0.0176297,0.0713801,0.885019,0.01,0.01,0.01
img_02687.jpg,0.01255,0.01,0.01,0.01,0.01,0.01,0.01,0.96499
img_02699.jpg,0.601984,0.01,0.0191537,0.0171703,0.303495,0.01,0.0379761,0.01
img_02702.jpg,0.370792,0.0352752,0.0507309,0.0338869,0.246325,0.0101688,0.0288512,0.22397
img_02703.jpg,0.01,0.0110091,0.01,0.01,0.01,0.01,0.01,0.981681
img_02709.jpg,0.913318,0.01,0.016666,0.029872,0.010566,0.01,0.01,0.01
img_02726.jpg,0.118053,0.01,0.0595014,0.01,0.731365,0.0615406,0.0111634,0.01
img_02733.jpg,0.831326,0.01,0.0123821,0.0859306,0.01,0.0450873,0.01,0.01
img_02734.jpg,0.815042,0.0283001,0.0397363,0.0461299,0.0362465,0.0136887,0.0146322,0.01
img_02739.jpg,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_02749.jpg,0.888143,0.01,0.01,0.0435322,0.01,0.0468237,0.01,0.01
img_02759.jpg,0.01,0.01,0.0969697,0.01,0.0324297,0.0114127,0.01,0.853822
img_02764.jpg,0.935323,0.01,0.01,0.01,0.0471963,0.01,0.01,0.01
img_02766.jpg,0.973225,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_02769.jpg,0.01,0.01,0.0651863,0.01,0.0155311,0.0102467,0.01,0.904673
img_02771.jpg,0.984374,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_02789.jpg,0.100954,0.01,0.01,0.0117666,0.542126,0.01,0.310886,0.0142617
img_02799.jpg,0.986394,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_02808.jpg,0.934657,0.01,0.01,0.0230851,0.0157198,0.0112024,0.01,0.01
img_02811.jpg,0.891889,0.01,0.01,0.0348029,0.0154784,0.0377074,0.01,0.01
img_02830.jpg,0.155242,0.0389319,0.010597,0.0146549,0.01,0.190554,0.0535933,0.535154
img_02834.jpg,0.320781,0.0103084,0.01,0.01,0.01,0.085448,0.0543012,0.514461
img_02837.jpg,0.0748484,0.658314,0.033118,0.0598219,0.0329875,0.01,0.0871622,0.0490711
img_02838.jpg,0.59479,0.154372,0.107386,0.0285491,0.0245751,0.0198746,0.0344421,0.0360109
img_02842.jpg,0.44716,0.0442404,0.0281438,0.039572,0.0100027,0.241274,0.144964,0.0446431
img_02857.jpg,0.01,0.01,0.01,0.01,0.960659,0.01,0.01,0.01
img_02865.jpg,0.01,0.01,0.01,0.01,0.982487,0.01,0.01,0.01
img_02871.jpg,0.172315,0.0359699,0.01,0.016941,0.01,0.182502,0.0721436,0.509906
img_02876.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.976858
img_02889.jpg,0.89663,0.0103908,0.0197546,0.0360758,0.0121046,0.01,0.01,0.01
img_02890.jpg,0.0880888,0.01,0.0400178,0.187574,0.0510315,0.605003,0.0156382,0.01
img_02899.jpg,0.683893,0.01,0.0111008,0.195102,0.0818208,0.01,0.0102349,0.01
img_02904.jpg,0.95546,0.01,0.01,0.01,0.0189578,0.01,0.01,0.01
img_02911.jpg,0.558827,0.210569,0.01,0.133891,0.0323781,0.0129814,0.01,0.0416229
img_02916.jpg,0.280533,0.102419,0.0165382,0.0273325,0.01,0.512842,0.0179746,0.032708
img_02920.jpg,0.970145,0.0153855,0.01,0.01,0.01,0.01,0.01,0.01
img_02943.jpg,0.850268,0.01,0.0103431,0.045078,0.0283408,0.043374,0.0178696,0.01
img_02949.jpg,0.920079,0.01,0.0203479,0.0231606,0.0107039,0.0117718,0.01,0.01
img_02954.jpg,0.272696,0.0137262,0.01,0.01,0.596869,0.01,0.0430985,0.0608853
img_02956.jpg,0.943196,0.01,0.01,0.01,0.01,0.01,0.01,0.0510259
img_02964.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99
img_02974.jpg,0.879986,0.01,0.01,0.01,0.0446007,0.0108303,0.01,0.0501274
img_02977.jpg,0.01,0.025266,0.01,0.01,0.958056,0.01,0.01,0.01
img_02993.jpg,0.01,0.01,0.120905,0.01,0.01,0.0245801,0.01,0.827599
img_03014.jpg,0.01,0.01,0.0100682,0.01,0.94905,0.0179047,0.01,0.01
img_03043.jpg,0.01,0.01,0.0598369,0.01,0.01,0.0308357,0.01,0.886997
img_03055.jpg,0.879219,0.0267148,0.01,0.01,0.01,0.0551751,0.0103453,0.0154309
img_03064.jpg,0.367603,0.01,0.0302331,0.01,0.01,0.203042,0.148761,0.225993
img_03069.jpg,0.436261,0.0171152,0.0136417,0.01,0.01,0.162059,0.0435498,0.316538
img_03074.jpg,0.969423,0.01,0.01,0.01,0.01,0.0121933,0.01,0.01
img_03078.jpg,0.692024,0.0566466,0.072123,0.0358096,0.0175653,0.115966,0.01,0.01
img_03080.jpg,0.985261,0.01,0.01,0.01,0.01,0.01,0.01,0.0133762
img_03082.jpg,0.0309198,0.0912867,0.01,0.0311466,0.01,0.01,0.01,0.838694
img_03087.jpg,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01
img_03116.jpg,0.01,0.01,0.01,0.0154554,0.971403,0.01,0.01,0.01
img_03128.jpg,0.601768,0.01,0.0112883,0.01,0.01,0.138967,0.0313369,0.201901
img_03135.jpg,0.174661,0.0427736,0.01,0.015508,0.01,0.109931,0.0687242,0.577535
img_03140.jpg,0.833143,0.0702934,0.0226179,0.0244897,0.01,0.0227469,0.0139312,0.01
img_03166.jpg,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_03169.jpg,0.01,0.0264653,0.0904723,0.01,0.01,0.01,0.01,0.87975
img_03181.jpg,0.867584,0.01,0.01,0.01,0.01,0.131744,0.01,0.01
img_03195.jpg,0.654474,0.0146796,0.0247598,0.0160365,0.0298381,0.16433,0.034404,0.0614785
img_03199.jpg,0.325915,0.0100016,0.01,0.01,0.01,0.121923,0.0457792,0.480231
img_03210.jpg,0.01,0.0137122,0.0831508,0.01,0.01,0.01,0.01,0.896693
img_03220.jpg,0.398865,0.383164,0.0881531,0.0100897,0.0246771,0.0492026,0.0450213,0.01
img_03222.jpg,0.641472,0.117911,0.0557735,0.01,0.01,0.0955309,0.0347558,0.0408032
img_03223.jpg,0.0608423,0.440821,0.0259176,0.0777618,0.0134838,0.0130149,0.0569378,0.311221
img_03228.jpg,0.981789,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_03229.jpg,0.175585,0.0617331,0.0232006,0.0188191,0.01,0.154462,0.291065,0.269012
img_03231.jpg,0.718159,0.102432,0.0427655,0.013755,0.01,0.0912249,0.0119083,0.014276
img_03238.jpg,0.277613,0.0272799,0.023575,0.0112475,0.01,0.306093,0.206134,0.144469
img_03239.jpg,0.01,0.0626014,0.01,0.01,0.01,0.01,0.936884,0.01
img_03252.jpg,0.822454,0.01,0.01,0.0132369,0.115005,0.0160672,0.0144179,0.01
img_03254.jpg,0.17176,0.0340615,0.0269802,0.0239458,0.01,0.551963,0.138573,0.0453311
img_03260.jpg,0.829597,0.01,0.0254864,0.0430856,0.0254007,0.0470422,0.01,0.0135448
img_03261.jpg,0.738258,0.0590245,0.0712785,0.01,0.0142826,0.0244374,0.0281253,0.0579362
img_03270.jpg,0.01,0.0121138,0.01,0.01,0.01,0.01,0.01,0.977921
img_03283.jpg,0.660053,0.0200102,0.0147056,0.127383,0.01,0.119846,0.0105665,0.0416106
img_03290.jpg,0.208107,0.01,0.01,0.01,0.01,0.0527692,0.0371114,0.688906
img_03297.jpg,0.954038,0.01,0.01,0.0113707,0.01,0.01,0.01,0.01
img_03310.jpg,0.846515,0.0708659,0.030872,0.01,0.0221846,0.0126486,0.01,0.01
img_03312.jpg,0.781948,0.0487083,0.0105725,0.0147501,0.0173191,0.0616409,0.0603977,0.01
img_03324.jpg,0.0469935,0.0307636,0.0881504,0.01,0.01,0.0175706,0.012559,0.790175
img_03333.jpg,0.196518,0.0122885,0.0368862,0.025865,0.018706,0.399637,0.218287,0.0918114
img_03342.jpg,0.23936,0.0174896,0.0113708,0.01,0.01,0.28862,0.11849,0.312225
img_03346.jpg,0.950235,0.01,0.01,0.01,0.0191043,0.0166628,0.01,0.01
img_03355.jpg,0.0639043,0.0166741,0.01,0.01,0.01,0.0845787,0.0535601,0.767319
img_03361.jpg,0.01,0.983913,0.01,0.01,0.01,0.01,0.01,0.01
img_03370.jpg,0.584473,0.0191904,0.0255376,0.0130729,0.01,0.103652,0.070192,0.179258
img_03399.jpg,0.744091,0.151935,0.0144411,0.01,0.01,0.07094,0.01,0.01
img_03410.jpg,0.672425,0.0982268,0.0844809,0.0101947,0.112745,0.01,0.01,0.0156437
img_03422.jpg,0.938726,0.01,0.01,0.0207972,0.0149475,0.0110557,0.01,0.01
img_03426.jpg,0.887342,0.01,0.01,0.01,0.0151329,0.0415079,0.01,0.0436834
img_03439.jpg,0.907283,0.01,0.01,0.0385561,0.01,0.0343666,0.01,0.01
img_03440.jpg,0.01,0.0642735,0.0325493,0.01,0.01,0.01,0.01,0.897815
img_03444.jpg,0.939914,0.0268934,0.0126455,0.01,0.01,0.01,0.01,0.01
img_03445.jpg,0.0135882,0.01,0.01,0.01,0.92774,0.01,0.01,0.048519
img_03446.jpg,0.01,0.33649,0.0180546,0.01,0.01,0.01,0.01,0.642305
img_03452.jpg,0.0269123,0.95765,0.01,0.01,0.01,0.01,0.01,0.01
img_03454.jpg,0.977565,0.01,0.01,0.01,0.0132445,0.01,0.01,0.01
img_03456.jpg,0.01,0.01,0.0105615,0.0105843,0.954682,0.0119028,0.01,0.01
img_03457.jpg,0.688986,0.0228902,0.0318236,0.0327969,0.012627,0.123244,0.0227092,0.0649232
img_03471.jpg,0.884467,0.01,0.0107047,0.0437338,0.01,0.0278825,0.0200697,0.01
img_03475.jpg,0.265107,0.0120326,0.055697,0.0372789,0.486385,0.01,0.01,0.133029
img_03488.jpg,0.771155,0.097717,0.01,0.01,0.01,0.0933156,0.0163225,0.01
img_03490.jpg,0.01,0.788568,0.0463499,0.0445191,0.0359575,0.0306455,0.0286969,0.0246815
img_03502.jpg,0.439376,0.0179229,0.0197158,0.0131915,0.01,0.110748,0.102598,0.287145
img_03504.jpg,0.92327,0.01,0.01,0.01,0.01,0.0750604,0.01,0.01
img_03520.jpg,0.927721,0.0136047,0.01,0.01,0.0298627,0.01,0.01,0.01
img_03527.jpg,0.01,0.0219778,0.0990103,0.01,0.01,0.01,0.01,0.875367
img_03547.jpg,0.675759,0.0289338,0.0245403,0.01,0.01,0.176194,0.0322449,0.0538552
img_03548.jpg,0.417491,0.0178785,0.01,0.01,0.01,0.19062,0.0369375,0.324757
img_03554.jpg,0.985625,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_03563.jpg,0.0181353,0.275695,0.0267764,0.0590227,0.01,0.01,0.0470237,0.564671
img_03581.jpg,0.905744,0.01,0.01,0.0398606,0.01,0.0341626,0.01,0.01
img_03584.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99
img_03587.jpg,0.288839,0.01,0.01,0.01,0.01,0.0808515,0.0662678,0.541999
img_03588.jpg,0.280467,0.01,0.0471833,0.0184475,0.01,0.317376,0.123666,0.196571
img_03602.jpg,0.4275,0.0434399,0.0297353,0.0379574,0.01,0.262901,0.141491,0.0478212
img_03627.jpg,0.914416,0.01,0.01,0.01,0.0327503,0.0124124,0.0130958,0.01
img_03628.jpg,0.703106,0.01,0.01,0.01,0.01,0.01,0.01,0.289523
img_03652.jpg,0.923404,0.01,0.01,0.01,0.0636213,0.01,0.01,0.01
img_03670.jpg,0.969395,0.01,0.01,0.01,0.0231979,0.01,0.01,0.01
img_03674.jpg,0.377224,0.0169792,0.0100168,0.0181294,0.551527,0.01,0.01,0.0185717
img_03677.jpg,0.892868,0.0430865,0.01,0.01,0.01,0.0463118,0.01,0.01
img_03711.jpg,0.89144,0.021544,0.0278652,0.0127556,0.01,0.01,0.01,0.0210441
img_03715.jpg,0.644721,0.158706,0.0298567,0.0521403,0.01,0.0528477,0.01,0.0517497
img_03718.jpg,0.926789,0.01,0.01,0.0146206,0.01,0.0381573,0.01,0.01
img_03726.jpg,0.793798,0.0170362,0.01,0.01,0.01,0.0670272,0.0136658,0.0921179
img_03739.jpg,0.01,0.0241611,0.187183,0.01,0.0160295,0.0421908,0.01,0.719772
img_03749.jpg,0.1945,0.0301273,0.01,0.0233025,0.01,0.346144,0.163392,0.229388
img_03750.jpg,0.115988,0.01,0.01,0.0112748,0.01,0.266701,0.097977,0.489936
img_03760.jpg,0.163537,0.0331576,0.01,0.0131008,0.01,0.497694,0.0961764,0.184918
img_03764.jpg,0.139169,0.176103,0.01,0.01,0.497472,0.108479,0.0318301,0.0296605
img_03776.jpg,0.785843,0.0258313,0.01,0.01,0.155827,0.0124658,0.01,0.01
img_03801.jpg,0.929795,0.0122498,0.01,0.01,0.01,0.01,0.01,0.0481816
img_03805.jpg,0.777492,0.148701,0.0256306,0.01,0.01,0.0198543,0.01,0.01
img_03809.jpg,0.0185135,0.967548,0.01,0.01,0.01,0.01,0.01,0.0121422
img_03825.jpg,0.919884,0.0224597,0.0263805,0.01,0.01,0.0163858,0.01,0.01
img_03831.jpg,0.01,0.0182654,0.0121291,0.01,0.01,0.01,0.01,0.966919
img_03837.jpg,0.87073,0.0711918,0.0113959,0.0178329,0.01,0.0146043,0.01,0.01
img_03847.jpg,0.168474,0.0121909,0.079271,0.0432727,0.0253934,0.525302,0.0585644,0.0875313
img_03853.jpg,0.975446,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_03866.jpg,0.888927,0.01,0.0123324,0.0215283,0.0301728,0.0344444,0.01,0.01
img_03867.jpg,0.0876675,0.078363,0.127247,0.01,0.655756,0.0148911,0.0201801,0.010122
img_03869.jpg,0.957851,0.01,0.01,0.01,0.01,0.0186079,0.01,0.01
img_03871.jpg,0.01,0.0114806,0.01,0.0102385,0.01,0.0331013,0.01,0.923732
img_03886.jpg,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_03891.jpg,0.460688,0.0590747,0.131274,0.0682006,0.0302293,0.208817,0.0412665,0.01
img_03892.jpg,0.182693,0.01,0.01,0.01,0.01,0.19275,0.130798,0.466753
img_03896.jpg,0.989199,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_03923.jpg,0.483708,0.0140774,0.0384946,0.14287,0.279758,0.0104281,0.0121561,0.0185082
img_03924.jpg,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01
img_03928.jpg,0.0693607,0.0182589,0.01,0.0110951,0.01,0.0621095,0.368782,0.461883
img_03929.jpg,0.844225,0.0123148,0.01,0.01,0.01,0.0441425,0.0141095,0.0758523
img_03931.jpg,0.984363,0.01,0.01,0.01,0.0102824,0.01,0.01,0.01
img_03935.jpg,0.36959,0.01,0.01,0.01,0.376599,0.01,0.234982,0.01
img_03941.jpg,0.894928,0.01,0.01,0.0214977,0.01,0.0544071,0.01,0.01
img_03942.jpg,0.547437,0.366398,0.0235059,0.0320732,0.01,0.0150537,0.01,0.01
img_03943.jpg,0.977503,0.01,0.01,0.01,0.01,0.01,0.01,0.0216484
img_03945.jpg,0.11484,0.0274547,0.025241,0.0179869,0.01,0.621911,0.12696,0.0594688
img_03946.jpg,0.739421,0.0218217,0.01,0.01,0.01,0.156269,0.0106229,0.0605595
img_03952.jpg,0.827025,0.0589838,0.0224224,0.01,0.0406589,0.01,0.0125291,0.0269429
img_03967.jpg,0.839109,0.077619,0.017242,0.022497,0.01,0.0245897,0.01,0.01
img_03974.jpg,0.935688,0.01,0.01,0.01,0.0348463,0.01,0.01,0.01
img_03992.jpg,0.01,0.0380936,0.01,0.01,0.931323,0.01,0.01,0.01
img_03995.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99
img_03996.jpg,0.294722,0.289603,0.0591843,0.01,0.166767,0.0855431,0.059299,0.0411235
img_04001.jpg,0.855402,0.0605399,0.0309931,0.010408,0.01,0.0155061,0.0220877,0.01
img_04002.jpg,0.232665,0.0131551,0.0425477,0.0582628,0.0131694,0.361208,0.131945,0.147048
img_04003.jpg,0.907442,0.01,0.01,0.0322232,0.0145893,0.0288872,0.01,0.01
img_04004.jpg,0.662384,0.0247163,0.0377621,0.0460347,0.0147749,0.127358,0.0254589,0.0615107
img_04013.jpg,0.849698,0.0140919,0.01,0.01,0.01,0.0319349,0.0175875,0.0794627
img_04015.jpg,0.83674,0.0407785,0.0197929,0.01,0.029523,0.0428582,0.0197592,0.01
img_04024.jpg,0.53392,0.0155518,0.0122163,0.01,0.01,0.192332,0.0526379,0.183975
img_04036.jpg,0.125141,0.0120068,0.01,0.01,0.01,0.0966773,0.0307137,0.723781
img_04037.jpg,0.390161,0.0211914,0.0512486,0.0145471,0.01,0.135269,0.171698,0.207062
img_04044.jpg,0.955786,0.01,0.0104372,0.01,0.01,0.01,0.01,0.0132769
img_04061.jpg,0.185474,0.0105404,0.0270933,0.01,0.01,0.57391,0.030978,0.15803
img_04069.jpg,0.0895194,0.0102158,0.0390493,0.203192,0.061276,0.57666,0.0157646,0.01
img_04073.jpg,0.0788479,0.0896019,0.01,0.0232796,0.01,0.184321,0.0207093,0.591032
img_04076.jpg,0.705446,0.0494252,0.0642693,0.0318461,0.054317,0.0486107,0.0442773,0.01
img_04101.jpg,0.74561,0.155303,0.0140339,0.01,0.01,0.0680152,0.01,0.01
img_04115.jpg,0.371342,0.015459,0.0120807,0.01,0.01,0.115703,0.0680948,0.408746
img_04118.jpg,0.897428,0.01,0.01,0.01,0.01,0.101963,0.01,0.01
img_04126.jpg,0.01,0.01,0.01,0.01,0.986354,0.01,0.01,0.01
img_04127.jpg,0.0391759,0.0130053,0.01,0.0105789,0.01,0.167475,0.113145,0.649843
img_04128.jpg,0.0725481,0.812711,0.013333,0.0141044,0.0362558,0.013987,0.0190501,0.0180108
img_04129.jpg,0.942157,0.01,0.0198538,0.0110936,0.01,0.01,0.01,0.01
img_04130.jpg,0.40019,0.01,0.0162118,0.0117316,0.525214,0.01,0.01,0.0344187
img_04136.jpg,0.553926,0.144336,0.150461,0.0729659,0.0170866,0.0168944,0.0357477,0.01
img_04138.jpg,0.01,0.01,0.01,0.01,0.970418,0.01,0.01,0.01
img_04145.jpg,0.498193,0.01,0.0103114,0.01,0.01,0.179875,0.0375582,0.263017
img_04156.jpg,0.386655,0.0588421,0.0181521,0.0166987,0.01,0.494319,0.01,0.0142959
img_04181.jpg,0.906166,0.0132821,0.0115861,0.01,0.0462877,0.01,0.01,0.01
img_04183.jpg,0.702435,0.01,0.127899,0.01,0.01,0.0581778,0.0196194,0.0740976
img_04204.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99
img_04221.jpg,0.912901,0.0187452,0.0105119,0.01,0.01,0.0326939,0.01,0.01
img_04233.jpg,0.686402,0.0938327,0.01,0.019413,0.0179922,0.156728,0.0164773,0.01
img_04237.jpg,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.01
img_04240.jpg,0.200015,0.01,0.0121443,0.0103024,0.01,0.253124,0.089428,0.42265
img_04247.jpg,0.700352,0.015549,0.0240264,0.0169268,0.0218565,0.01,0.100192,0.112387
img_04250.jpg,0.0662822,0.0387584,0.0338009,0.01,0.828727,0.0122633,0.01,0.01
img_04257.jpg,0.0101667,0.0397493,0.01,0.0228248,0.853445,0.01,0.01,0.0601773
img_04261.jpg,0.0383902,0.055533,0.01,0.0224375,0.01,0.01,0.01,0.870219
img_04263.jpg,0.969131,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_04266.jpg,0.0961455,0.01,0.0283787,0.0107299,0.01,0.459757,0.152593,0.241525
img_04268.jpg,0.648184,0.0143324,0.01,0.0125292,0.01,0.0431489,0.0397225,0.226993
img_04271.jpg,0.0113225,0.01,0.0106556,0.01,0.885141,0.0442024,0.0262641,0.01
img_04272.jpg,0.953445,0.01,0.01,0.01,0.01,0.01,0.01,0.0426692
img_04282.jpg,0.206113,0.0482581,0.0137767,0.0158984,0.01,0.335538,0.0717006,0.307467
img_04285.jpg,0.405243,0.01,0.01,0.0162322,0.01,0.170806,0.0445266,0.344141
img_04306.jpg,0.92656,0.01,0.01,0.0203969,0.01,0.0101238,0.0243392,0.01
img_04310.jpg,0.911404,0.0165394,0.0474536,0.01,0.01,0.01,0.01,0.01
img_04321.jpg,0.0883952,0.01,0.01,0.01,0.01,0.0616629,0.0336599,0.801102
img_04323.jpg,0.592586,0.01,0.01,0.01,0.205507,0.01,0.188054,0.01
img_04324.jpg,0.0270787,0.0582477,0.0332685,0.01,0.0273725,0.01,0.0161536,0.828045
img_04341.jpg,0.530906,0.01,0.01,0.0102314,0.115927,0.01,0.321083,0.01
img_04369.jpg,0.783068,0.0134082,0.01,0.01,0.01,0.132997,0.0187792,0.037639
img_04370.jpg,0.889866,0.0353221,0.0166481,0.0128693,0.01,0.0191682,0.01,0.0103729
img_04375.jpg,0.01,0.01,0.124123,0.01,0.863826,0.01,0.01,0.01
img_04382.jpg,0.01,0.23275,0.064729,0.01,0.01,0.01,0.01,0.697312
img_04386.jpg,0.717707,0.01,0.0104519,0.0157722,0.0113399,0.0822826,0.0291474,0.126992
img_04390.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99
img_04405.jpg,0.0600207,0.0222503,0.01,0.01,0.01,0.155936,0.0732969,0.676177
img_04408.jpg,0.028639,0.171388,0.0197108,0.0638576,0.01,0.01,0.0345473,0.675242
img_04410.jpg,0.873403,0.01,0.0232468,0.0310599,0.01,0.0465659,0.01,0.01
img_04415.jpg,0.667882,0.0962605,0.0169536,0.0332537,0.0248602,0.0489086,0.0238366,0.0880449
img_04419.jpg,0.01,0.01,0.01,0.01,0.971993,0.01,0.01,0.01
img_04422.jpg,0.0539705,0.936113,0.01,0.01,0.01,0.01,0.01,0.01
img_04423.jpg,0.797455,0.0247439,0.01,0.01,0.147548,0.0125439,0.01,0.01
img_04425.jpg,0.431632,0.01,0.01,0.0230739,0.0828327,0.0999667,0.336545,0.0135207
img_04427.jpg,0.581719,0.01,0.01,0.01,0.01,0.106843,0.025198,0.258779
img_04432.jpg,0.986196,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_04453.jpg,0.01,0.01,0.01,0.01,0.978221,0.01,0.01,0.01
img_04461.jpg,0.940212,0.01,0.0103027,0.01,0.013945,0.01,0.01,0.0176881
img_04476.jpg,0.137149,0.01,0.01213,0.0122885,0.01,0.20807,0.132954,0.488662
img_04478.jpg,0.892656,0.0330665,0.0193715,0.01,0.0117927,0.0154425,0.0180256,0.01
img_04479.jpg,0.421127,0.0388756,0.0205345,0.0143602,0.01,0.297489,0.0695639,0.132424
img_04482.jpg,0.675492,0.01,0.01,0.01,0.0224468,0.254204,0.0274625,0.01
img_04496.jpg,0.894919,0.01,0.01,0.01,0.01,0.01,0.01,0.100046
img_04503.jpg,0.01,0.01,0.01,0.01,0.984531,0.01,0.01,0.01
img_04507.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99
img_04511.jpg,0.254543,0.0131706,0.0149231,0.01,0.115416,0.582603,0.0105355,0.01
img_04520.jpg,0.24814,0.01,0.01,0.0183401,0.235732,0.0178642,0.41868,0.0444357
img_04532.jpg,0.164853,0.0331284,0.01,0.01,0.01,0.686533,0.0143095,0.0829297
img_04546.jpg,0.01,0.01,0.126658,0.01,0.01,0.0255726,0.01,0.824464
img_04554.jpg,0.889654,0.0218238,0.01,0.01,0.0131222,0.0607165,0.01,0.01
img_04559.jpg,0.01,0.01,0.898482,0.01,0.01,0.0290913,0.01,0.0611752
img_04562.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.986054
img_04563.jpg,0.228124,0.0141596,0.0332928,0.0238365,0.0167537,0.364974,0.234026,0.0848343
img_04585.jpg,0.01,0.01,0.0626737,0.01,0.926794,0.01,0.01,0.01
img_04586.jpg,0.643368,0.143093,0.0207971,0.0384359,0.0990443,0.0219547,0.0180641,0.0152432
img_04603.jpg,0.741187,0.0679246,0.0370907,0.0220025,0.0956096,0.01,0.0233636,0.01
img_04624.jpg,0.0511728,0.0200563,0.0128365,0.01,0.01,0.827368,0.0118718,0.069639
